frame,sample_token,ann_token,class,camera_hit,lidar_hit,fusion_union_hit,both_hit
38,f40544fd4f5d42abbcfa948eeaf86850,0c21644e56cc4114b921719699cbbee7,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,aefa484c3e754c20adfe1ccd70d0beb0,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,1f684ae8581549f7ac5b7499c9730cba,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,48a8d211f438426f9e310314e3f0d880,car,0,0,0,0
39,281b92269fd648d4b52d06ac06ca6d65,975b42d2c0e54f28ba81b22c3317d265,car,1,1,1,1
39,281b92269fd648d4b52d06ac06ca6d65,27ef239740a048289c73a1aa27ea9c62,car,1,0,1,0
39,281b92269fd648d4b52d06ac06ca6d65,f1ea1a7d38f345ca9cd52878a3a8515a,car,1,0,1,0
39,281b92269fd648d4b52d06ac06ca6d65,bd31e0c921e94a1d872eb67c3f934434,car,1,1,1,1
39,281b92269fd648d4b52d06ac06ca6d65,16bdcc3ab98e4da9ab4ecae4e0106382,car,1,1,1,1
39,281b92269fd648d4b52d06ac06ca6d65,35f4e53cc2f8420e8646d461bce81456,car,1,0,1,0
39,281b92269fd648d4b52d06ac06ca6d65,17d731e315014c64a9276e72be9bd056,car,0,0,0,0
39,281b92269fd648d4b52d06ac06ca6d65,141b5d39a9fe4ac7990b429c33d1155a,car,1,1,1,1
